#target_addr	target_old	donor_name	similarity	significance	applied
97abf0	??RCThingCompare_InDirectionOfAndNearestToHeuristicBitch@?A0xeaff0e08@@QBE_NPBVCThing@@0@Z	??RCThingCompare_InDirectionOfAndNearestToHeuristicBitch@?A0xeaff0e08@@QBE_NPBVCThing@@0@Z	0.590725831388683	29.675384658638084	true
97b240	??$make_heap@PAPAVCThing@@VCThingCompare_BestForTargeting2@@@std@@YIXPAPAVCThing@@0VCThingCompare_BestForTargeting2@@@Z	??$make_heap@PAPAVCThing@@VCThingCompare_BestForTargeting2@@@std@@YIXPAPAVCThing@@0VCThingCompare_BestForTargeting2@@@Z	0.5128493879961075	9.473941817152383	true
97a1b0	?MoveFromCoverToFiringPosition@CAIStateGroup_CreatureTakeCover@@AAE_NABVC3DVector@@ABV?$CIntelligentPointer@$$CBVCThing@@@@@Z	?MoveFromCoverToFiringPosition@CAIStateGroup_CreatureTakeCover@@AAE_NABVC3DVector@@ABV?$CIntelligentPointer@$$CBVCThing@@@@@Z	0.6068468526577736	154.00041312854395	true
97e330	?SetPushableByHero@CAIStateGroupBase@@IAEX_N@Z	?SetPushableByHero@CAIStateGroupBase@@IAEX_N@Z	0.6239495824324524	25.359882674215697	true
97d580	?AIAction_LookAtPos@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@VC3DVector@@JM@Z	?AIAction_LookAtPos@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@VC3DVector@@JM@Z	0.6873283636640188	73.2652410772707	true
97d6f0	?AIAction_LookAtThing@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@V?$CIntelligentPointer@$$CBVCThing@@@@JM@Z	?AIAction_LookAtThing@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@V?$CIntelligentPointer@$$CBVCThing@@@@JM@Z	0.6282841761089141	89.33233851741525	true
981fd0	?SetLungedThisFrame@NBalverineCombat@@YIXXZ	?SetLungedThisFrame@NBalverineCombat@@YIXXZ	0.610618431454668	6.73652899476752	true
97f5b0	?SetUpPreCalcNav@CAIStateGroupBase@@IAE?AVC3DVector@@ABVCThing@@@Z	?SetUpPreCalcNav@CAIStateGroupBase@@IAE?AVC3DVector@@ABVCThing@@@Z	0.5903437959194954	38.27136683925568	true
981350	?AIAction_SpeakAISpeechToTarget@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@V?$CIntelligentPointer@VCThingCreatureBase@@@@V?$CIntelligentPointer@$$CBVCThing@@@@ABVCCharString@@_NJ@Z	?AIAction_SpeakAISpeechToTarget@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@V?$CIntelligentPointer@VCThingCreatureBase@@@@V?$CIntelligentPointer@$$CBVCThing@@@@ABVCCharString@@_NJ@Z	0.6551551089711654	17.108631938398414	true
97bda0	?UpdateCombat@CAIStateGroup_ScorpionKing@@IAEXXZ	?UpdateCombat@CAIStateGroup_ScorpionKing@@IAEXXZ	0.6707366178966678	360.3223604210445	true
97fbe0	?AIAction_RunAwayFrom@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@V?$CIntelligentPointer@$$CBVCThing@@@@ABVCCreatureActionBase@@@Z	?AIAction_RunAwayFrom@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@V?$CIntelligentPointer@$$CBVCThing@@@@ABVCCreatureActionBase@@@Z	0.6294262996171748	114.11760710095407	true
97e890	?AIAction_MoveToPosProximity@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@VC3DVector@@MAA_NW4EMovementType@@_N44PBVCThing@@4M@Z	?AIAction_MoveToPosProximity@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@VC3DVector@@MAA_NW4EMovementType@@_N44PBVCThing@@4M@Z	0.6692788502791771	195.9649266341955	true
