280	00892e80	?ActivateQuest@CGameScriptInterface@@UBEXABVCCharString@@@Z
281	00892ea0	?ActivateMultipleQuests@CGameScriptInterface@@UBEXABV?$CArray@VCCharString@@@@@Z
282	00892ec0	?ActivateQuestWithoutLoadingResources@CGameScriptInterface@@UBEXABVCCharString@@@Z
283	00892ee0	?ActivateMultipleQuestsWithoutLoadingResources@CGameScriptInterface@@UBEXABV?$CArray@VCCharString@@@@@Z
284	00892f00	?DeactivateQuest@CGameScriptInterface@@UBEXABVCCharString@@K@Z
285	00892f10	?DeactivateQuestLater@CGameScriptInterface@@UBEXABVCCharString@@K@Z
286	00892f20	?PrepareQuestsWhenFinalQuestIsActivated@CGameScriptInterface@@UBEXABVCCharString@@@Z
287	00892f30	?PrepareQuestsWhenFinalQuestIsCompleted@CGameScriptInterface@@UBEXXZ
288	00892f40	?IsQuestActive@CGameScriptInterface@@UBE_NABVCCharString@@@Z
289	00892f50	?IsQuestRegistered@CGameScriptInterface@@UBE_NABVCCharString@@@Z
290	00892f60	?IsQuestCompleted@CGameScriptInterface@@UBE_NABVCCharString@@@Z
291	00892f70	?IsQuestFailed@CGameScriptInterface@@UBE_NABVCCharString@@@Z
292	00892f80	?SetQuestAsCompleted@CGameScriptInterface@@UBEXABVCCharString@@_N11@Z
293	00892fd0	?SetQuestAsFailed@CGameScriptInterface@@UBEXABVCCharString@@_NABVCWideString@@1@Z
294	00893020	?SetQuestAsPersistent@CGameScriptInterface@@UBEXABVCCharString@@_N@Z
295	00893030	?GetExclusiveQuestScriptName@CGameScriptInterface@@UBEABVCCharString@@XZ
296	008913f0	?AddQuestCard@CGameScriptInterface@@UBEXABVCCharString@@0_N1@Z
297	00891490	?RemoveQuestCardFromGuild@CGameScriptInterface@@UBEXABVCCharString@@@Z
298	008914e0	?RemoveQuestCardFromHero@CGameScriptInterface@@UBEXABVCCharString@@@Z
299	008968c0	?GiveHeroQuestCardDirectly@CGameScriptInterface@@UBEXABVCCharString@@0_N@Z
300	00896a30	?SetQuestCardObjective@CGameScriptInterface@@UBEXABVCCharString@@000@Z
301	008914f0	?SetQuestCardGoldReward@CGameScriptInterface@@UBEXABVCCharString@@J@Z
302	00891500	?SetQuestCardRenownReward@CGameScriptInterface@@UBEXABVCCharString@@J@Z
303	00891510	?RemoveAllAvailableQuestCardsFromGuild@CGameScriptInterface@@UBEXXZ
304	00891520	?FailAllActiveQuests@CGameScriptInterface@@UBEXXZ
305	00891530	?GetAllActiveQuestInfo@CGameScriptInterface@@UBEXAAV?$vector@VCCharString@@V?$allocator@VCCharString@@@std@@@std@@0@Z
306	00891540	?AddFeatCard@CGameScriptInterface@@UBEXJABVCCharString@@0@Z
307	00893060	?AddBoast@CGameScriptInterface@@UBEXABVCCharString@@JJJ_N0J@Z
308	00891580	?RemoveBoast@CGameScriptInterface@@UBEXJABVCCharString@@@Z
309	008915b0	?SetBoastAsFailed@CGameScriptInterface@@UBEXJABVCCharString@@@Z
310	008915e0	?SetBoastAsCompleted@CGameScriptInterface@@UBEXJABVCCharString@@@Z
311	00891550	?IsBoastTaken@CGameScriptInterface@@UBE_NJABVCCharString@@@Z
312	0088fe00	?AddLogBookEntry@CGameScriptInterface@@UBEXABVCWideString@@00W4ECategory@CHeroLogBookEntry@CHeroLogBook@@@Z
313	00896b60	?KickOffQuestStartScreen@CGameScriptInterface@@UBEXABVCCharString@@_N1@Z
314	00896d20	?KickOffDeathScreen@CGameScriptInterface@@UBEXXZ
315	00896df0	?KickOffCreditsScreen@CGameScriptInterface@@UBEXAAVCCharString@@@Z
316	00896e60	?SetPreferredQuickAccessItem@CGameScriptInterface@@UBEXABVCCharString@@JJ@Z
317	00896ee0	?GetDeathRecoveryMarkerName@CGameScriptInterface@@UBE?AVCCharString@@XZ
318	00896f60	?SetDeathRecoveryMarkerName@CGameScriptInterface@@UBEXABVCCharString@@@Z
319	00896fd0	?ResetDeathRecoveryMarkerNameToDefault@CGameScriptInterface@@UBEXXZ
320	00897030	?IsToFailQuestOnDeath@CGameScriptInterface@@UBE_NXZ
321	00897090	?SetWhetherToFailQuestOnDeath@CGameScriptInterface@@UBEX_N@Z
322	008970f0	?ResetWhetherToFailQuestOnDeathToDefault@CGameScriptInterface@@UBEXXZ
323	00891610	?GetMostRecentValidUsedTarget@CGameScriptInterface@@UBE?AVCScriptThing@@XZ
324	00891680	?GetMostRecentValidUsedTargetName@CGameScriptInterface@@UBE?AVCCharString@@XZ
325	00891920	?DisplayQuestInfo@CGameScriptInterface@@UBEX_N@Z
326	00891940	?SetQuestInfoName@CGameScriptInterface@@UBEXPBD@Z
327	00891a00	?SetQuestInfoText@CGameScriptInterface@@UBEXPBD@Z
328	00891ac0	?AddQuestInfoBar@CGameScriptInterface@@UBEJMMABVCRGBColour@@0ABVCCharString@@1M@Z
329	00891ad0	?AddQuestInfoBarHealth@CGameScriptInterface@@UBEJABVCScriptThing@@ABVCRGBColour@@ABVCCharString@@M@Z
330	00891b20	?AddQuestInfoTimer@CGameScriptInterface@@UBEJABVCTimer@@ABVCCharString@@M@Z
331	00891b40	?AddQuestInfoCounter@CGameScriptInterface@@UBEJABVCCharString@@JM@Z
332	00891b30	?AddQuestInfoCounter@CGameScriptInterface@@UBEJABVCCounter@@ABVCCharString@@M@Z
333	00891b50	?AddQuestInfoCounterList@CGameScriptInterface@@UBEJABVCCharString@@JM@Z
334	00891b70	?AddQuestInfoTick@CGameScriptInterface@@UBEJW4EGameAction@@_NM@Z
335	00891b60	?AddQuestInfoTick@CGameScriptInterface@@UBEJABVCCharString@@_NM@Z
336	00891b80	?UpdateQuestInfoBar@CGameScriptInterface@@UBEXJMMM@Z
337	00891ba0	?ChangeQuestInfoBarColour@CGameScriptInterface@@UBEXJABVCRGBColour@@0@Z
338	00891bb0	?UpdateQuestInfoTimer@CGameScriptInterface@@UBEXJM@Z
339	00891bd0	?UpdateQuestInfoCounter@CGameScriptInterface@@UBEXJJJ@Z
340	00891be0	?UpdateQuestInfoCounterList@CGameScriptInterface@@UBEXJJJ@Z
341	00891bf0	?UpdateQuestInfoTick@CGameScriptInterface@@UBEXJ_N@Z
342	00891c10	?RemoveQuestInfoElement@CGameScriptInterface@@UBEXJ@Z
343	00891c30	?RemoveAllQuestInfoElements@CGameScriptInterface@@UBEXXZ
344	0088e210	?DisplayTime@CGameScriptInterface@@UBEX_N@Z
345	00891c40	?DisplayMoneyBag@CGameScriptInterface@@UBEX_N@Z
346	00891c60	?DisplayMiniGameInfo@CGameScriptInterface@@UBEX_NW4EMiniGameType@@@Z
347	00891c80	?UpdateMiniGameInfoBar@CGameScriptInterface@@UBEXM@Z
348	0088e220	?IsEntityPickPocketable@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
349	0089a2d0	?IsEntityPickLockable@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
350	0089a330	?IsEntityStealable@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
351	00890470	?EntitySetAsPickPocketed@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
352	0089a390	?EntitySetAsPickLocked@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
353	008904e0	?EntitySetAsStolen@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
354	00891f50	?MiniMapAddMarker@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
355	00891fa0	?MiniMapSetMarkerGraphic@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
356	00891ff0	?MiniMapRemoveMarker@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
357	00892030	?MiniMapRemoveAllMarkers@CGameScriptInterface@@UBEXXZ
358	0088e3d0	?MiniMapAllowRouteBetweenRegions@CGameScriptInterface@@UBEXABVCCharString@@0_N@Z
359	0088e400	?MiniMapSetAsEnabled@CGameScriptInterface@@UBEX_N@Z
360	0088e410	?EntitySetAsHiddenOnMiniMap@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
361	00892050	?SetHUDEnabled@CGameScriptInterface@@UBEX_N@Z
362	00892070	?TextEntryExists@CGameScriptInterface@@UBE_NABVCCharString@@@Z
363	008920c0	?GetValidTextEntryNameWithAttitude@CGameScriptInterface@@UBE?AVCCharString@@ABVCScriptThing@@ABV2@@Z
364	0088e440	?SetThingHasInformation@CGameScriptInterface@@UBEXABVCScriptThing@@_N11@Z
365	0088e480	?ClearThingHasInformation@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
366	0089b050	?EntitySetWillBeUsingNarrator@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
367	0089b0b0	?EntityResetAsPureAINarrator@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
368	008906c0	?AddNewConversation@CGameScriptInterface@@UBEJABVCScriptThing@@_N1@Z
369	00890710	?AddPersonToConversation@CGameScriptInterface@@UBEXJABVCScriptThing@@@Z
370	00890750	?AddLineToConversation@CGameScriptInterface@@UBEXJABVCCharString@@_NABVCScriptThing@@2@Z
371	008907c0	?RemoveConversation@CGameScriptInterface@@UBEXJ_N@Z
372	008907d0	?IsConversationActive@CGameScriptInterface@@UBE_NJ@Z
373	0088f890	?PlayAVIMovie@CGameScriptInterface@@UBEXABVCCharString@@@Z
374	0089b110	?StartMovieSequence@CGameScriptInterface@@UAEXABVCCharString@@AAVCScriptGameResourceObjectMovieBase@@@Z
375	0088e500	?FixMovieSequenceCamera@CGameScriptInterface@@UBEX_N@Z
376	008907e0	?FadeScreenOutUntilNextCallToFadeScreenIn@CGameScriptInterface@@UAEXMM@Z
377	00890820	?FadeScreenOut@CGameScriptInterface@@UAE_NMMVCRGBColour@@@Z
378	0088e4c0	?FadeScreenIn@CGameScriptInterface@@UAEXXZ
379	0088e4d0	?IsScreenFadingOut@CGameScriptInterface@@UBE_NXZ
380	0088e4f0	?Pause@CGameScriptInterface@@UBEXM@Z
381	0088e520	?EndCutFade@CGameScriptInterface@@UAEXXZ
382	006e7290	?EndLetterBox@CGameScriptInterface@@MAEXXZ
383	00890ab0	?PauseAllNonScriptedEntities@CGameScriptInterface@@UAEX_N@Z
384	00890b00	?PauseAllEntities@CGameScriptInterface@@UAEX_N@Z
385	0088e910	?SetAllowScreenFadingOnNextRegionChange@CGameScriptInterface@@UAEX_N@Z
386	0088e920	?SetAllowScreenFadingIfAlreadyFaded@CGameScriptInterface@@UAEX_N@Z
387	00890b50	?SetToKeepHeroAbilitiesDuringCutscenes@CGameScriptInterface@@UBEX_N@Z
388	0088e930	?SetToDisplayTutorialsDuringCutscenes@CGameScriptInterface@@UBEX_N@Z
389	0089d600	?SetCutsceneMode@CGameScriptInterface@@UBEX_N0@Z
390	00892270	?IsInCutscene@CGameScriptInterface@@UBE_NXZ
391	00892280	?SetCutsceneSkippable@CGameScriptInterface@@UBEX_N@Z
392	008922a0	?SetCutsceneSkippableWhilePaused@CGameScriptInterface@@UBEX_N@Z
393	008922c0	?SetCutsceneActionMode@CGameScriptInterface@@UBEX_NABVCCharString@@@Z
394	00890b70	?PreloadNewScene@CGameScriptInterface@@UBEXM@Z
395	0088e950	?StartProgressDisplay@CGameScriptInterface@@UBEXXZ
396	0088e970	?StopProgressDisplay@CGameScriptInterface@@UBEXXZ
397	008922d0	?SetScreenMessagesEnabled@CGameScriptInterface@@UBEX_N@Z
398	0088e980	?IsHeroControlledByPlayer@CGameScriptInterface@@UBE_NXZ
399	0088e9e0	?IsInMovieSequence@CGameScriptInterface@@UBE_NXZ
400	0089d690	?CancelAbilitiesForCutscene@CGameScriptInterface@@UBEXXZ
401	0089d6f0	?ResumeAbilitiesForCutscene@CGameScriptInterface@@UBEXXZ
402	0089d750	?CancelUsingAbility@CGameScriptInterface@@UBEXW4EHeroAbility@@@Z
403	0089d7c0	?SetAbilityAvailability@CGameScriptInterface@@UBEXW4EHeroAbility@@_N@Z
404	00890b90	?SetEnvironmentalEffectsAlwaysUpdate@CGameScriptInterface@@UBEX_N@Z
405	00894ec0	?SetDeadCreaturesAndExperienceOrbsAndDropBagsAsHidden@CGameScriptInterface@@UBEX_N@Z
406	00894490	?RemoveDeadCreature@CGameScriptInterface@@UBEXABVCCharString@@@Z
407	0088ec90	?CameraSetCameraPreloadFlag@CGameScriptInterface@@UBEX_N@Z
408	00892b50	?CameraCircleAroundThing@CGameScriptInterface@@UBEXABVCScriptThing@@ABVC3DVector@@M@Z
409	00892c20	?CameraCircleAroundPos@CGameScriptInterface@@UBEXABVC3DVector@@0M@Z
410	00892410	?CameraMoveToPosAndLookAtPos@CGameScriptInterface@@UBEXABVC3DVector@@0M@Z
411	008924b0	?CameraMoveToPosAndLookAtThing@CGameScriptInterface@@UBEXABVC3DVector@@ABVCScriptThing@@M@Z
412	008926d0	?CameraMoveBetweenLookingAt@CGameScriptInterface@@UBEXABVC3DVector@@0ABVCScriptThing@@MM@Z
413	00892530	?CameraMoveBetweenLookingAt@CGameScriptInterface@@UBEXABVC3DVector@@00MM@Z
414	00892610	?CameraMoveBetweenLookFromAndLookTo@CGameScriptInterface@@UBEXABVC3DVector@@000M@Z
415	0089e190	?CameraUseCameraPoint@CGameScriptInterface@@UBEXABVCScriptThing@@PBVC3DVector@@PBVCRightHandedSet@@MJJ@Z
416	00892380	?CameraUseCameraPoint@CGameScriptInterface@@UBEXABVCCharString@@PBVC3DVector@@PBVCRightHandedSet@@MJJ@Z
417	00891070	?CameraUseCameraPoint@CGameScriptInterface@@UBEXABVCScriptThing@@0MJJ@Z
418	008922f0	?CameraUseCameraPoint@CGameScriptInterface@@UBEXABVCCharString@@ABVCScriptThing@@MJJ@Z
419	0088edc0	?CameraDoConversation@CGameScriptInterface@@UBEXABVCScriptThing@@0W4ECameraOp@@_N@Z
420	00890ff0	?CameraDefault@CGameScriptInterface@@UAEXXZ
421	00890fc0	?CameraResetToViewBehindHero@CGameScriptInterface@@UAEXM@Z
422	0088ecc0	?IsCameraInScriptedMode@CGameScriptInterface@@UBE_NXZ
423	0088eda0	?CameraUseScreenEffect@CGameScriptInterface@@UBEXMMM@Z
424	0088edb0	?CameraCancelScreenEffect@CGameScriptInterface@@UBEXXZ
425	006e7300	?IsCameraPosOnScreen@CGameScriptInterface@@UBE_NABVC3DVector@@@Z
426	006e7340	?GetGameAngleXY@CGameScriptInterface@@UBEMXZ
427	0088ed20	?CameraEarthquakeIntensityAtPos@CGameScriptInterface@@UBEXABVC3DVector@@MM@Z
428	0088ece0	?CameraShake@CGameScriptInterface@@UBEXMM@Z
429	00895db0	?OpenDoor@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
430	00895de0	?CloseDoor@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
431	0088dfd0	?OpenHouseDoors@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
432	0088e000	?CloseHouseDoors@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
433	00895e10	?JamDoor@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
434	00895e70	?SetDoorTriggerType@CGameScriptInterface@@UBEXABVCScriptThing@@W4EDoorTriggerType@@@Z
435	0088e030	?OverrideAutomaticHouseLocking@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
436	00895ed0	?SetHouseOwnedByPlayer@CGameScriptInterface@@UBEXABVCScriptThing@@_N1@Z
437	00896000	?SetBuyableHouseAsScripted@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
438	00896330	?IsChestOpen@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
439	00896390	?OpenChest@CGameScriptInterface@@UBE_NABVCScriptThing@@_N@Z
440	00896660	?CloseChest@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
441	008966c0	?GetNumberOfKeysNeededToUnlockChest@CGameScriptInterface@@UBEJABVCScriptThing@@AAVCCharString@@@Z
442	00896730	?DisplayLockedChestMessage@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
443	00896790	?SetTrophyAsMountable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
444	00896060	?SetVillageLimbo@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
445	0088fd90	?SetCreatureNotReload@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
446	00896210	?IsSleepingTime@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
447	00896270	?EnableGuards@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
448	008962d0	?EnableVillagerDefTypes@CGameScriptInterface@@UBEXABVCScriptThing@@_NABVCCharString@@@Z
449	00896120	?TryToRespawnDefNamed@CGameScriptInterface@@UBE?AVCScriptThing@@ABV2@ABVCCharString@@ABVC3DVector@@@Z
450	008961b0	?ClearHeroEnemyOfGuards@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
451	008967f0	?SetThingAsUsable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
452	00892e30	?SetThingHomeBuilding@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
453	0089fe20	?SetVillageAttitude@CGameScriptInterface@@UBEXABVCScriptThing@@W4EScriptVillageAttitude@@@Z
454	0089feb0	?AddCrimeCommitted@CGameScriptInterface@@UBEXABVCScriptThing@@W4ECrime@@_NPBV2@3W4EOpinionPostDeedType@@@Z
455	008a0260	?GiveThingBestEnemyTarget@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
456	008a03f0	?ClearThingBestEnemyTarget@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
457	0088fd00	?EntitySetInLimbo@CGameScriptInterface@@UBEXABVCScriptThing@@_N1@Z
458	0088fd60	?IsEntityInLimbo@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
459	0089df70	?EntityGetShotStrikePos@CGameScriptInterface@@UBE_NABVCScriptThing@@AAVC3DVector@@@Z
460	00890e80	?EntitySetNegateAllHits@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
461	00890ec0	?EntitySetEvadeAllHits@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
462	00890f00	?EntitySetAbleToBeEngagedInCombat@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
463	0089dff0	?EntitySetAlwaysBlockAttacksFromThing@CGameScriptInterface@@UBEXABVCScriptThing@@0_N@Z
464	008a8eb0	?EntitySetAttackThingImmediately@CGameScriptInterface@@UBEXABVCScriptThing@@0_N1@Z
465	0089e080	?EntitySetCombatType@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
466	00890f40	?EntityResetCombatTypeToDefault@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
467	0089e130	?EntitySetMaxNumberOfAttackers@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
468	0088ec70	?EntityClearMaxNumberOfAttackers@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
469	00890690	?EntityAttachToScript@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
470	0089aff0	?EntitySetCombatAbility@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
471	008a04c0	?EntitySetRangedTarget@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
472	008a0540	?EntityClearRangedTarget@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
473	008a05a0	?EntitySetTargetable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
474	008a0600	?EntitySetTargetingType@CGameScriptInterface@@UBEXABVCScriptThing@@W4ETargetingType@@@Z
475	008a0660	?EntitySetTargetingValidTargetWithoutLOS@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
476	0088e540	?EntityTeleportToThing@CGameScriptInterface@@UBEXABVCScriptThing@@0_N@Z
477	0089b780	?EntityTeleportToPosition@CGameScriptInterface@@UBEXABVCScriptThing@@ABVC3DVector@@M_N2@Z
478	0089bdf0	?EntitySetFacingAngle@CGameScriptInterface@@UBEXABVCScriptThing@@M_N@Z
479	0088e620	?EntitySetFacingAngleTowardsThing@CGameScriptInterface@@UBEXABVCScriptThing@@0_N@Z
480	0089bf80	?EntitySetPerceptionVariables@CGameScriptInterface@@UBEXABVCScriptThing@@MMM@Z
481	0088e5a0	?SetThingPersistent@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
482	0089bb30	?EntitySetThingAsWantingMoney@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
483	008a0200	?EntitySetAppearanceMorphSeed@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
484	008a0b10	?SetEntityAsRegionFollowing@CGameScriptInterface@@UBEXABVCScriptThing@@0_N@Z
485	0088f670	?SetEntityAsFollowingHeroThroughTeleporters@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
486	008a0bc0	?EntitySetAppearanceSeed@CGameScriptInterface@@UBEXABVCScriptThing@@K@Z
487	008a0c10	?EntityGetAppearanceSeed@CGameScriptInterface@@UBEXABVCScriptThing@@AAK@Z
488	008a00e0	?EntitySetAsForSale@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
489	008a0140	?EntitySetStockItemPrice@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
490	008a01a0	?EntityGetStockItemPrice@CGameScriptInterface@@UBEJABVCScriptThing@@@Z
491	0089bbc0	?EntityPlayObjectAnimation@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@_N@Z
492	0088e750	?EntitySetMaxRunningSpeed@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
493	0088e7b0	?EntitySetMaxWalkingSpeed@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
494	0088e810	?EntityResetMaxRunningSpeed@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
495	0088e870	?EntityResetMaxWalkingSpeed@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
496	0089d3a0	?EntityAttachToVillage@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
497	008a8c60	?EntitySetAsSittingOnFloor@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
498	0089d420	?EntitySetAsHavingBoundHands@CGameScriptInterface@@UBEXAAVCScriptThing@@_N@Z
499	0088e8d0	?EntitySetAsRemoveAllMovementBlockingModes@CGameScriptInterface@@UBEXAAVCScriptThing@@@Z
500	0089d4c0	?EntitySetAsScared@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
501	0089d560	?EntitySetAsDrunk@CGameScriptInterface@@UBEXAAVCScriptThing@@_N@Z
502	0089d830	?EntityForceToLookAtThing@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
503	0089d8b0	?EntityForceToLookAtCamera@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
504	0089d910	?EntityForceToLookAtNothing@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
505	0089d970	?EntityResetForceToLookAt@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
506	0088e5f0	?EntitySetShotAccuracyPercentage@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
507	00892220	?EntityGetStandingOnThing@CGameScriptInterface@@UBE?AVCScriptThing@@ABV2@@Z
508	0089bc50	?EntityGetStandingInsideBuilding@CGameScriptInterface@@UBE?AVCScriptThing@@ABV2@@Z
509	0089d9d0	?EntityDropGenericBox@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
510	00890ba0	?EntitySheatheWeapons@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
511	00890c10	?EntityUnsheatheWeapons@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
512	00890c80	?EntityUnsheatheMeleeWeapon@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
513	00890d80	?EntityUnsheatheRangedWeapon@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
514	0089da70	?EntitySetAlpha@CGameScriptInterface@@UBEXABVCScriptThing@@M_N@Z
515	0088e9f0	?EntitySetAsDrawable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
516	0088ea20	?EntitySetCutsceneBehaviour@CGameScriptInterface@@UBEXABVCScriptThing@@W4ECutsceneBehaviour@@@Z
517	0088ea50	?EntityGetSex@CGameScriptInterface@@UBE?AW4ESex@@ABVCScriptThing@@@Z
518	0089dbb0	?EntitySetAsAbleToWalkThroughSolidObjects@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
519	0088ea90	?EntitySetAsRespondToHit@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
520	0088ead0	?EntitySetAsDamageable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
521	0088eb30	?EntitySetAsKillable@CGameScriptInterface@@UBEXABVCScriptThing@@_N1@Z
522	0089dc10	?EntitySetAsLocked@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
523	008a8e40	?EntityDecapitate@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
524	0089dc70	?EntityGiveGold@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
525	0089dcd0	?EntitySetAllowBossPhaseChanges@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
526	0089dd30	?EntityGetBossPhase@CGameScriptInterface@@UBEJABVCScriptThing@@@Z
527	0089dd90	?EntitySetBossPhase@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
528	0089ddf0	?EntityResetCreatureMode@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
529	00895010	?EntitySetAsReceivingEvents@CGameScriptInterface@@UBE_NABVCScriptThing@@_N@Z
530	0088ebc0	?EntitySetAsToAddToComboMultiplierWhenHit@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
531	0088ebf0	?EntitySetAsToAddToStatChangesWhenHit@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
532	0089de50	?EntityLeaveCombatStance@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
533	0088ec20	?EntitySetAsUseMovementInActions@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
534	0089deb0	?EntitySetAsDisplayingEmoteIcon@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
535	00891120	?EntitySetAsCollidableToThings@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
536	0088f4d0	?EntityEnableGravity@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
537	008a06c0	?EntitySetLightAsOn@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
538	008a0720	?EntityFadeOut@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
539	008a07c0	?EntityFadeIn@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
540	0088f500	?EntityBeginLoadingAnimation@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
541	0088f530	?EntityBeginLoadingBasicAnimations@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
542	008a9320	?EntityCastForcePush@CGameScriptInterface@@UBE_NABVCScriptThing@@_N@Z
543	0088f560	?EntityCastLightningAtTarget@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
544	00894aa0	?BeginLoadingMesh@CGameScriptInterface@@UBEXABVCCharString@@@Z
545	008a93a0	?EntityWillTeleportToArea@CGameScriptInterface@@UBE_NABVCScriptThing@@VC3DVector@@MM@Z
546	008a08a0	?EntityStartScreamerSuperAttackThing@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
547	008a0950	?EntityEndScreamerSuperAttackThing@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
548	0088ec60	?SetHeroGuideToShowQuestCardsWhenSpokenTo@CGameScriptInterface@@UAEX_N@Z
549	0089df10	?SetLightColour@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCRGBColour@@@Z
550	008a9020	?CreatureGeneratorSetFamily@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
551	0089e8e0	?CreatureGeneratorTrigger@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
