#target_addr	target_old	donor_name	similarity	significance	applied
c8cde0	?SetDebugBoxColour1@CEngineWeatherRenderer@@CIXAAV1@ABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	?SetDebugBoxColour1@CEngineWeatherRenderer@@CIXAAV1@ABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	0.521492325848267	9.102296418550548	true
c8cd20	?ConsoleDisplayCSTimecode@@YIXABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	?ConsoleDisplayCSTimecode@@YIXABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	0.6832346435760643	7.890448856242406	true
c8cdc0	?SetDebugBoxColour1@CEngineWeatherRenderer@@CIXAAV1@ABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	?SetDebugBoxColour1@CEngineWeatherRenderer@@CIXAAV1@ABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	0.521492325848267	9.102296418550548	true
c8cd10	?ConsoleDisplayCSTimecode@@YIXABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	?ConsoleDisplayCSTimecode@@YIXABV?$vector@VCGenericVar@@V?$allocator@VCGenericVar@@@std@@@std@@@Z	0.6832346435760643	7.890448856242406	true
c96140	?GetLocalEnvironmentThemeIndexFromGlobal@CEnvironment@@QAEJJ@Z	?GetLocalEnvironmentThemeIndexFromGlobal@CEnvironment@@QAEJJ@Z	0.5457401777596453	8.87011833409904	true
c9cb40	?Hora@CTopologySizeGrid@CLandscapeBackgroundDynamicBuildTemplate@@QAEAAMJJ@Z	?Hora@CTopologySizeGrid@CLandscapeBackgroundDynamicBuildTemplate@@QAEAAMJJ@Z	0.5852621949778882	11.058072029735978	true
c9dce0	?SetupD3DUVBoxFromGraphic@CRenderManager2D@@AAEXABVCGraphicFrame@@AAVCUVBox@@@Z	?SetupD3DUVBoxFromGraphic@CRenderManager2D@@AAEXABVCGraphicFrame@@AAVCUVBox@@@Z	0.6039795188527144	16.491912990113402	true
ca5030	?OpenGate@CQ_BanditCampBossBattleScript@NScript@@QAEXMVCCharString@@@Z	?OpenGate@CQ_BanditCampBossBattleScript@NScript@@QAEXMVCCharString@@@Z	0.5227775729400364	17.143538314091913	true
ca7a20	?GetMeshesUsed@CTCGraphicAppearanceAnimatedMesh@NGraphicAppearance@@UBEXAAV?$vector@VCMeshInfo@NGraphicAppearance@@V?$allocator@VCMeshInfo@NGraphicAppearance@@@std@@@std@@@Z	?GetMeshesUsed@CTCGraphicAppearanceAnimatedMesh@NGraphicAppearance@@UBEXAAV?$vector@VCMeshInfo@NGraphicAppearance@@V?$allocator@VCMeshInfo@NGraphicAppearance@@@std@@@std@@@Z	0.5038343316235183	9.22957408324791	true
ca80a0	?IsOpen@CChecksumCacheFile@@QAE_NXZ	?IsOpen@CChecksumCacheFile@@QAE_NXZ	0.5888203973290153	6.363459414113023	true
cadcc0	?SetTargetVertexNormal@CLandscapeBackgroundPatch@@SIXAAVCTVertexLandscapeBackground@@K@Z	?SetTargetVertexNormal@CLandscapeBackgroundPatch@@SIXAAVCTVertexLandscapeBackground@@K@Z	0.5687262214651816	9.236983331840504	true
caf820	??0CModifierGraphic@CTCHeroAttachableAppearanceModifiers@@QAE@JMV?$CDefPointer@$$CBVCTextureReplacementDef@@@@@Z	??0CModifierGraphic@CTCHeroAttachableAppearanceModifiers@@QAE@JMV?$CDefPointer@$$CBVCTextureReplacementDef@@@@@Z	0.5757758496987615	10.154424918450712	true
caf890	?Open@CEngineProfileLog@@QAEXVCWideString@@J@Z	?Open@CEngineProfileLog@@QAEXVCWideString@@J@Z	0.6257437027381426	9.259471209226156	true
cb1e50	?OnKill@CTCObstacle@@UAEXXZ	?OnKill@CTCObstacle@@UAEXXZ	0.5341354795709602	17.94105636044557	true
cb2e20	?SetCurrentInterpolateInfo@CEngineInternalPrimitiveBase@@SIXABVCEngineInterpolationInfo@@@Z	?SetCurrentInterpolateInfo@CEngineInternalPrimitiveBase@@SIXABVCEngineInterpolationInfo@@@Z	0.5036704794480993	10.763756864288634	true
cbef30	?CreateAndFadeInCreature@@YI?AVCScriptThing@@ABVCCharString@@ABVC3DVector@@0MM@Z	?CreateAndFadeInCreature@@YI?AVCScriptThing@@ABVCCharString@@ABVC3DVector@@0MM@Z	0.5922333726162134	24.15804114392729	true
cbefc1	?CreateAndFadeInCreature@@YI?AVCScriptThing@@ABVCCharString@@ABVC3DVector@@0MM@Z	?CreateAndFadeInCreature@@YI?AVCScriptThing@@ABVCCharString@@ABVC3DVector@@0MM@Z	0.5922333726162134	24.15804114392729	true
cbeed2	?IsPlayerThreateningEntity@@YIHABVCScriptThing@@@Z	?IsPlayerThreateningEntity@@YIHABVCScriptThing@@@Z	0.5278180555785486	23.59919765231878	true
d25c20	?SpawnEnemies@CQ_DragonBossFightScript@NScript@@QAEXXZ	?SpawnEnemies@CQ_DragonBossFightScript@NScript@@QAEXXZ	0.6272670783721984	19.24392189790871	true
da0820	?RunFirstWaveControl@CQ_MinionCampScript@NScript@@QAEXXZ	?RunFirstWaveControl@CQ_MinionCampScript@NScript@@QAEXXZ	0.5051772746340736	88.47615848243915	true
dc2570	??0?$_Pair_base@VCCharString@@VC3DDummyObject@@@std@@QAE@ABU01@@Z	??0?$_Pair_base@VCCharString@@VC3DDummyObject@@@std@@QAE@ABU01@@Z	0.5190353255437524	13.818230333561374	true
e5db30	?FisticuffsWatch@CV_BodyGuardScript@NScript@@QAEXXZ	?FisticuffsWatch@CV_BodyGuardScript@NScript@@QAEXXZ	0.5826939576880511	100.69415872315804	true
e6f040	?FadeOutFaceAndOpenDoor@CV_DemonDoorsScript@NScript@@QAEXABVCScriptThing@@ABVCCharString@@@Z	?FadeOutFaceAndOpenDoor@CV_DemonDoorsScript@NScript@@QAEXABVCScriptThing@@ABVCCharString@@@Z	0.6042311762311592	31.805317580105427	true
e99470	?ShowEnemyHealth@CV_HeroDuelScript@NScript@@QAEXXZ	?ShowEnemyHealth@CV_HeroDuelScript@NScript@@QAEXXZ	0.679673873596277	124.14267265937251	true
ea8c20	?MagicRuneProcess@CV_MurderTwistScript@NScript@@QAEXXZ	?MagicRuneProcess@CV_MurderTwistScript@NScript@@QAEXXZ	0.6340543609836937	109.89685333914439	true
eb6a00	?Init@CV_SwordInTheStoneScript@NScript@@UAEXXZ	?Init@CV_SwordInTheStoneScript@NScript@@UAEXXZ	0.5163092006482626	10.934504016713692	true
ef5200	?CheckForHeroActions@CPersonalScript_EmptyScript@NScript@@QAEXXZ	?CheckForHeroActions@CPersonalScript_EmptyScript@NScript@@QAEXXZ	0.5282384069023297	86.38235275422346	true
1229090	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	0.5117855433159532	9.616808109290979	true
1229120	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	0.5117855433159532	9.616808109290979	true
1229210	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	0.5117855433159532	9.616808109290979	true
12294d0	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
12294a0	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
1229480	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
12295f0	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
1229df0	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
1229e20	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
122ad80	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	?OracleSymbolPushBack@CDrawQuestInfo@NPlayerGui@@QAEXABVCCharString@@@Z	0.5117855433159532	9.616808109290979	true
122a460	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
122a610	NStreamingFontBankGlobals::`dynamic_atexit_destructor_for_'g_PendingLoadedGlyphs''	NStreamingFontBankGlobals::`dynamic_atexit_destructor_for_'g_PendingLoadedGlyphs''	0.6205312018137025	26.434280883705835	true
122aef0	?CreateCRC@CFontBankStateBlock@@UAEKXZ	?CreateCRC@CFontBankStateBlock@@UAEKXZ	0.5601539096062808	7.938621812181159	true
122a550	`dynamic_atexit_destructor_for_'CCharString::NullString''	`dynamic_atexit_destructor_for_'CCharString::NullString''	0.6109666361302554	24.116261858728162	true
