address	name	named	size	thunk	ok	error
0084ed70	ShareData	1	67	0	1	
0084ef50	_Copy_impl<C2DLineF*,C2DLineF*>	1	56	0	1	
0084ef90	fill<C3DClothQuad*,C3DClothQuad>	1	49	0	1	
0084f010	FUN_0084f010	0	162	0	1	
0084f1b0	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	1	14	0	1	
0084f1f0	FUN_0084f1f0	0	32	0	1	
0084f280	_Find_if<CCountedPointer<NShape::CShape>_const*,NShape::CIsShapeTrack>	1	69	0	1	
0084f330	_Move<CCountedPointer<CGuiVarTransferBase>*,CCountedPointer<class_CGuiVarTransferBase>*>	1	115	0	1	
0084f3b0	FUN_0084f3b0	0	32	0	1	
0084f490	FUN_0084f490	0	58	0	1	
0084f4d0	CRightHandedSet	1	60	0	1	
0084f570	RemovePredicate	1	97	0	1	
0084f5e0	FUN_0084f5e0	0	209	0	1	
0084f850	GetPBestThingInRoughArea<CFilter_Bind3<CThingFilter_IsAvailableForCreatureInteraction,CThingFilter_IsAICreatureAwareOf,std::unary_negate<CThingFilter_IsIncapacitated>_>,CThingCompare_Nearest,CThingAICreature>	1	604	0	1	
0084fab0	FUN_0084fab0	0	218	0	1	
00850190	SortTreeRecursively	1	47	0	1	
008501e0	SortTreeRecursively	1	62	0	1	
00850240	`vector_deleting_destructor'	1	33	0	1	
00850280	FrameUpdate	1	111	0	1	
008502f0	OnReadFinished	1	25	0	1	
00850310	OnReadFinished	1	25	0	1	
00850330	FinishMove	1	46	0	1	
00850360	~CPatchTesselationEdgeStrip	1	137	0	1	
008503f0	`vector_deleting_destructor'	1	30	0	1	
00850410	CPhysicsForceModelBase	1	199	0	1	
00850510	OnDie	1	23	0	1	
00850530	DiscardAsyncData	1	25	0	1	
00850580	CPhysicsLeaf<NCameraModes::CPhysicsTargetModelGoTo,NCameraModes::CPhysicsForceModelGotoOutsideSimple,NCameraModes::CPhysicsCoordCartesian>	1	172	0	1	
00850640	FrameUpdate	1	44	0	1	
00850670	`scalar_deleting_destructor'	1	57	0	1	
00850780	GetPointType<CTCCameraPointFixedPoint>	1	30	0	1	
008508b0	TargetCreatureLikelyToReactToDeed	1	457	0	1	
00850a80	IsValidOverride	1	2519	0	1	
00851490	GetAllThingsInRoughArea<CThingObject,std::list<CThingObject*,std::allocator<CThingObject*>_>,CFilter_Bind2<CThingFilter_In2DRange,CThingFilter_CanBeHitByEpicSpell>_>	1	596	0	1	
00851700	CVirtualKeyboard	1	32	0	1	
00851720	~CVirtualKeyboard	1	65	0	1	
00851770	Initialize	1	234	0	1	
00851860	Cancel	1	46	0	1	
00851890	GetProfileName	1	137	0	1	
00851920	Confirm	1	121	0	1	
00851b50	FUN_00851b50	0	121	0	1	
00851bd0	FUN_00851bd0	0	234	0	1	
00851cc0	IsTurningBody	1	38	0	1	
00851d30	SetCoordAxis	1	44	0	1	
00851e50	IsFinished	1	22	0	1	
00851e70	Update	1	91	0	1	
00851ed0	SetUpTransitionCamera	1	365	0	1	
00852090	IsFinished	1	41	0	1	
008520f0	CalculateIncrementVector	1	106	0	1	
00852160	Update	1	120	0	1	
00852220	Update	1	133	0	1	
008522b0	Update	1	153	0	1	
00852350	Update	1	172	0	1	
00852400	Update	1	133	0	1	
00852490	CScriptModuleSelfTerminateBase	1	38	0	1	
008524c0	CScriptModuleTransitionBetweenPoints	1	71	0	1	
00852510	CScriptModuleTransitionBetweenPoints	1	75	0	1	
00852560	CScriptModuleFOVZoom	1	130	0	1	
008525f0	CScriptModuleFullTransition	1	288	0	1	
00852710	CDataInputStream	1	55	0	1	
00852750	SetPThingOrigin	1	152	0	1	
008527f0	IsThingsOk	1	47	0	1	
008529d0	Update	1	413	0	1	
00852b70	Update	1	199	0	1	
00852c40	Update	1	199	0	1	
00852d10	CScriptModuleGoToLookAt	1	125	0	1	
00852d90	CScriptModuleTransitionBetweenPoints	1	116	0	1	
00852e10	CScriptModuleFOVZoomStayRelative	1	445	0	1	
00852fd0	Update	1	211	0	1	
008530b0	CScriptModuleOpenChest	1	102	0	1	
00853120	CScriptModuleOpenChest	1	102	0	1	
00853190	CScriptModuleOpenGate	1	74	0	1	
008531e0	Update	1	117	0	1	
00853260	IsFinished	1	38	0	1	
00853290	GetTransformedPosition	1	131	0	1	
00853320	GetViewPosInFocalPlane	1	458	0	1	
008534f0	Update	1	141	0	1	
00853580	Update	1	233	0	1	
00853670	OnInitLeaf	1	445	0	1	
00853830	FUN_00853830	0	385	0	1	
008539c0	OnInitLeaf	1	475	0	1	
00853ba0	FUN_00853ba0	0	385	0	1	
00853d30	OnInitLeaf	1	625	0	1	
00854310	Clear	1	34	0	1	
00854380	Clear	1	34	0	1	
00854410	`vector_deleting_destructor'	1	55	0	1	
00854450	`scalar_deleting_destructor'	1	40	0	1	
00854480	`vector_deleting_destructor'	1	55	0	1	
008544c0	`scalar_deleting_destructor'	1	43	0	1	
00854500	`vector_deleting_destructor'	1	48	0	1	
00854540	`vector_deleting_destructor'	1	48	0	1	
00854580	`scalar_deleting_destructor'	1	40	0	1	
008545b0	`vector_deleting_destructor'	1	30	0	1	
008545d0	`vector_deleting_destructor'	1	30	0	1	
008545f0	?Initialise@CCreatureAction_SpiritAttack@@UAEXXZ	1	30	0	1	
00854610	CCreatureAction_SpiritHitResponse	1	80	0	1	
00854660	CCreatureAction_ActivateZTarget	1	50	0	1	
008546a0	?Initialise@CCreatureAction_SpiritReturnToHero@@UAEXXZ	1	31	0	1	
008546c0	CCreatureAction_SpiritAttack	1	90	0	1	
00854720	?PerformAction@CCreatureAction_SpiritReturnToHero@@UAEXXZ	1	104	0	1	
008547d0	?FinishAction@CCreatureAction_SpiritAttack@@EAEXXZ	1	62	0	1	
00854810	?Initialise@CCreatureAction_SpiritHitResponse@@UAEXXZ	1	158	0	1	
008548b0	CreateAttackEffect	1	723	0	1	
00854b90	?FrameUpdate@CCreatureAction_SpiritAttack@@EAEXXZ	1	566	0	1	
00854dd0	?PerformAction@CCreatureAction_SpiritAttack@@UAEXXZ	1	720	0	1	
008550a0	?IsOverrideableByActionOfSamePriority@CCreatureAction_SpiritHitResponse@@UBE_NXZ	1	3	0	1	
008550b0	?PerformAction@CCreatureAction_SpiritHitResponse@@UAEXXZ	1	1	0	1	
008550c0	`vector_deleting_destructor'	1	30	0	1	
008550e0	`vector_deleting_destructor'	1	30	0	1	
00855100	`vector_deleting_destructor'	1	54	0	1	
00855190	?Clone@CCreatureAction_SpiritHitResponse@@UBEPAVCCreatureActionBase@@XZ	1	34	0	1	
008551c0	CAbilityTrackLevelDef	1	63	0	1	
00855200	?Clone@CCreatureAction_SpiritReturnToHero@@UBEPAVCCreatureActionBase@@XZ	1	47	0	1	
00855230	?Clone@CCreatureAction_SpiritAttack@@UBEPAVCCreatureActionBase@@XZ	1	34	0	1	
00855260	CCreatureAction_BattleChargeImpact	1	105	0	1	
008552d0	?IsOverrideableByActionOfSamePriority@CCreatureAction_StartBlocking@@UBE_NXZ	1	3	0	1	
008552e0	?FrameUpdate@CCreatureAction_StartBlocking@@UAEXXZ	1	12	0	1	
008552f0	?GetNextPos@CCreatureAction_BlockBase@@MBE?AVC3DVector@@XZ	1	194	0	1	
008553c0	?FrameUpdate@CCreatureAction_BlockRespond@@UAEXXZ	1	99	0	1	
00855430	?Initialise@CCreatureAction_BlockBase@@UAEXXZ	1	208	0	1	
00855500	?Initialise@CCreatureAction_BlockRespond@@UAEXXZ	1	892	0	1	
00855880	?Initialise@CCreatureAction_StartBlocking@@UAEXXZ	1	78	0	1	
008558d0	?FinishAction@CCreatureAction_StartBlocking@@UAEXXZ	1	78	0	1	
00855920	?Initialise@CCreatureAction_BlockCounter@@UAEXXZ	1	189	0	1	
008559e0	?Initialise@CCreatureAction_BlockBroken@@UAEXXZ	1	265	0	1	
00855af0	CCreatureAction_BlockBase	1	88	0	1	
00855b50	CGameJoystickManager	1	56	0	1	
00855be0	CCreatureAction_BattleChargeTurnLeft	1	87	0	1	
00855c40	CCombatAction_StabThing	1	95	0	1	
00855cf0	?IsOverrideableByActionOfSamePriority@CCreatureAction_BlockBase@@UBE_NXZ	1	3	0	1	
00855d00	?IsToFaceTarget@CCreatureAction_BlockBase@@UBE_NXZ	1	3	0	1	
00855d10	?GetAnimationTransitionInTime@CCreatureAction_BlockBase@@UBEJXZ	1	3	0	1	
00855d20	`vector_deleting_destructor'	1	30	0	1	
00855d40	?IsOverrideableByActionOfSamePriority@CCreatureAction_BlockRespond@@UBE_NXZ	1	3	0	1	
00855d50	?IsToFaceTargetAtStart@CCreatureAction_BlockRespond@@UBE_NXZ	1	7	0	1	
00855d60	?GetAnimationTransitionInTime@CCreatureAction_StartBlocking@@UBEJXZ	1	3	0	1	
00855d70	?IsBlockable@CCreatureAction_BlockCounter@@UBE_NXZ	1	3	0	1	
00855d80	?IsKnockdownStrike@CCreatureAction_BlockCounter@@UBE_NXZ	1	3	0	1	
00855d90	`vector_deleting_destructor'	1	30	0	1	
00855db0	`vector_deleting_destructor'	1	30	0	1	
00855dd0	`vector_deleting_destructor'	1	30	0	1	
00855df0	?Clone@CCreatureAction_BlockCounter@@UBEPAVCCreatureActionBase@@XZ	1	47	0	1	
00855e20	?Clone@CCreatureAction_StartBlocking@@UBEPAVCCreatureActionBase@@XZ	1	47	0	1	
00855e50	?Clone@CCreatureAction_BlockRespond@@UBEPAVCCreatureActionBase@@XZ	1	34	0	1	
00855e80	CCreatureAction_CastBattleCharge	1	87	0	1	
00855ee0	CQuickAccessItemButtonGuiDef	1	75	0	1	
00856040	ProcessFramesRunningForOnHitWithParams	1	266	0	1	
00856170	?IsActionReadyForInterruption@CCombatActionBase@@UBE_NXZ	1	26	0	1	
00856190	?IsActionReadyForInterruptionByMovement@CCombatActionBase@@UBE_NABVC3DVector@@@Z	1	5	0	1	
008561a0	GetSoundPair	1	25	0	1	
008561c0	Init	1	120	0	1	
00856240	?InitialiseActionMovement@CCombatActionBase@@MAEXXZ	1	1	0	1	
00856250	FUN_00856250	0	61	0	1	
00856290	FUN_00856290	0	61	0	1	
008562d0	?IsBlockCounter@CCombatActionBase@@MBE_NXZ	1	5	0	1	
008562e0	?IsVitalStrike@CCombatActionBase@@MBE_NXZ	1	3	0	1	
008562f0	?IsUsingAnimationMovement@CCombatActionBase@@MBE_NXZ	1	3	0	1	
00856300	?IsMovementUsingPhysics@CCombatActionBase@@MBE_NXZ	1	3	0	1	
00856310	ProcessWeaponTrailPointsToIncludeCylinderCloseToCreatureAxis	1	594	0	1	
00856570	IsThingWithHelperPoints	1	50	0	1	
008565b0	?GetAnimationIndex@CCombatActionBase@@UBEJXZ	1	6	0	1	
008565c0	?IsMeleeFlourish@CCombatActionBase@@MBE_NXZ	1	12	0	1	
008565d0	?IsKnockdownStrike@CCombatActionBase@@MBE_NXZ	1	12	0	1	
008565e0	operator()	1	406	0	1	
00856780	FUN_00856780	0	553	0	1	
008569c0	SetForcedMoveToPos	1	93	0	1	
00856a20	InitialiseActionTimes	1	154	0	1	
00856ac0	SetupCombatAnimation	1	52	0	1	
00856b10	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	1	15	0	1	
00856b20	UpdateFacingDirection	1	513	0	1	
00856d30	?UpdateActionMoveToPos@CCombatActionBase@@MAEXXZ	1	155	0	1	
00856dd0	?GetTotalTimeSeconds@CCombatActionBase@@UBEMXZ	1	31	0	1	
00856e50	FUN_00856e50	0	70	0	1	
00856ea0	?GetDamageMultiplier@CCombatActionBase@@UBEMXZ	1	92	0	1	
00856f00	GetRoughExperienceLevel	1	123	0	1	
00856f80	?IsStrikeEvent@CCombatActionBase@@UBE_NJ@Z	1	86	0	1	
00856fe0	?IsStrikeEventActive@CCombatActionBase@@UBE_NXZ	1	67	0	1	
00857030	?IsStrikeEventFinishedBeingActive@CCombatActionBase@@UBE_NXZ	1	58	0	1	
00857070	GetWeaponUsedInStrikeAction	1	85	0	1	
008570d0	?GetStrikeEventHelperName@CCombatActionBase@@UBE?AVCCharString@@XZ	1	115	0	1	
00857150	?IsActionWithStrikeEventHelperName@CCombatActionBase@@MBE_NXZ	1	78	0	1	
008571a0	?GetAnimationTransitionInTime@CCombatActionBase@@UBEJXZ	1	21	0	1	
008571c0	?GetFrameUpdateTime@CCombatActionBase@@UBEMXZ	1	88	0	1	
00857220	?IsBlockable@CCombatActionBase@@MBE_NXZ	1	34	0	1	
00857250	operator()	1	314	0	1	
00857430	GetPCombatActionFromEnum	1	148	0	1	
008574d0	SetPDef	1	78	0	1	
00857520	?Initialise@CCombatActionBase@@UAEXXZ	1	145	0	1	
008575c0	?GetNextPos@CCombatActionBase@@UBE?AVC3DVector@@XZ	1	1032	0	1	
008579d0	?UpdateActionRunningTime@CCombatActionBase@@UAEXXZ	1	415	0	1	
00857b70	ProcessPlayerControl	1	314	0	1	
00857cb0	?IsDecapitatingAttack@CCombatActionBase@@MBE_NXZ	1	92	0	1	
00857d10	?GetWeaponTrailUsedInStrikeAction@CCombatActionBase@@MBEPAVCTCWeaponTrail@@AAJ@Z	1	164	0	1	
00857dc0	RemoveAnimIndices	1	120	0	1	
00857e40	CCombatActionBase	1	240	0	1	
00857f30	CCombatActionBase	1	256	0	1	
00858030	CCombatActionBase	1	246	0	1	
00858130	ProcessPossibleCreatureStrikeEvent	1	719	0	1	
00858400	ProcessPossibleProneThingsStrikeEvent	1	400	0	1	
00858590	ProcessPossibleShotStrikeEvent	1	540	0	1	
008587b0	ProcessPossibleObjectStrikeEvent	1	622	0	1	
00858a20	SetupCombatInterrupts	1	665	0	1	
00858cc0	?OnBlowBlocked@CCombatActionBase@@UAEX_N@Z	1	317	0	1	
00858e00	GetHelperPointNamesFromStrikeEventName	1	575	0	1	
00859040	GetThingDoingDamageFromCreatureAndEventName	1	411	0	1	
008591e0	PerformPossibleDamageAction	1	1146	0	1	
00859660	ResetMeleeCombatAbilityEffects	1	311	0	1	
008597a0	ProcessStrikeEvents	1	638	0	1	
00859a20	?FinishAction@CCombatActionBase@@MAEXXZ	1	72	0	1	
00859a70	SetupCombatStrikeEvents	1	772	0	1	
00859d80	?FrameUpdate@CCombatActionBase@@UAEXXZ	1	314	0	1	
00859ec0	SetUpCombatAnimationNotes	1	44	0	1	
00859ef0	?OnAnimationLoaded@CCombatActionBase@@MAEXXZ	1	1196	0	1	
0085a5c0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0085a640	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	53	0	1	
0085a680	GetPointType<CTCCameraPointFixedPoint>	1	31	0	1	
0085a840	CCountedPointer<CFileInstaller::CFileInfo_const_>	1	78	0	1	
0085a890	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	1	53	0	1	
0085a8d0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	1	27	0	1	
0085a960	_For_each<std::_List_unchecked_const_iterator<std::_List_val<CCountedPointer<CCombatActionBase::CStrikeEvent>,std::allocator<CCountedPointer<CCombatActionBase::CStrikeEvent>_>_>,std::_Iterator_base0>,_anon_AD05D24C::CGetActiveStrikeEventThatIsFirstToFinish>	1	82	0	1	
0085a9c0	_For_each<std::_List_unchecked_const_iterator<std::_List_val<CCountedPointer<CCombatActionBase::CStrikeEvent>,std::allocator<CCountedPointer<CCombatActionBase::CStrikeEvent>_>_>,std::_Iterator_base0>,_anon_AD05D24C::CGetActiveStrikeEventThatIsFirstToFinish>	1	82	0	1	
0085aa90	AssignCreatureToTask	1	74	0	1	
0085ab00	AssignCreatureToTask	1	71	0	1	
0085ab50	FUN_0085ab50	0	32	0	1	
0085abb0	GetDef<CThingPhysicalSwitchDef>	1	108	0	1	
0085ad00	OnDie	1	36	0	1	
0085ad30	FUN_0085ad30	0	125	0	1	
0085adb0	CStrikeEvent	1	102	0	1	
0085ae20	_Buynode<CCountedPointer<CSpawnedFuncBase>_>	1	59	0	1	
0085ae90	FUN_0085ae90	0	57	0	1	
0085afd0	operator()	1	93	0	1	
0085b030	FUN_0085b030	0	32	0	1	
0085b090	DestroyWaterGenerator	1	50	0	1	
0085b0d0	GetAllThings<CThing,std::vector<CThing*,std::allocator<CThing*>_>,CFilter_Bind2<CThingFilter_InMap,std::unary_negate<CThingFilter_InArea>_>_>	1	133	0	1	
0085b160	FUN_0085b160	0	221	0	1	
0085b250	CCountedPointer<CFileInstaller::CFileInfo_const_>	1	78	0	1	
0085b2a0	GetPBestThingInRoughArea<CFilter_Bind3<CThingFilter_IsAICreatureAwareOf,CThingFilter_IsUnconscious,CThingFilter_IsAnAlly>,CThingCompare_Nearest,CThingCreatureBase>	1	768	0	1	
0085b5b0	GetAllThings<CThingGameObject,std::list<CThingGameObject*,std::allocator<CThingGameObject*>_>,CFilter_Bind4<CThingFilter_IsNot,_anon_AD05D24C::CThingFilter_CombatIsStrikeToStrike,CThingFilter_CombatOverlappingSphere,_anon_AD05D24C::CThingFilter_CombatCanCollideOrInteractWithThing>_>	1	355	0	1	
0085b720	FUN_0085b720	0	278	0	1	
0085b840	_For_each<NPlayerTargeting::CTargetPoint*,_anon_58ED6966::CGetBestTargetInDirection>	1	61	0	1	
0085b880	?CanAnimationTransitionOut@CCreatureActionHero180RunningTurn@@UBE_NXZ	1	3	0	1	
0085b890	?FinishAction@CCreatureActionHero180RunningTurn@@UAEXXZ	1	5	1	1	
0085b8a0	?IsPreventingNormalMovement@CCreatureActionHeroJump@@UBE_NXZ	1	13	0	1	
0085b8b0	?Initialise@CCreatureActionHeroRunningStop@@UAEXXZ	1	51	0	1	
0085b8f0	?Initialise@CCreatureActionHero180RunningTurn@@UAEXXZ	1	402	0	1	
0085ba90	?Initialise@CCreatureActionHeroJump@@UAEXXZ	1	59	0	1	
0085bad0	?FrameUpdate@CCreatureActionHeroJump@@UAEXXZ	1	32	0	1	
0085baf0	?FinishAction@CCreatureActionHeroJump@@UAEXXZ	1	19	0	1	
0085bb10	CCreatureActionHero180RunningTurn	1	80	0	1	
0085bb60	CCombatAction_GenericResponseToDecapitation	1	50	0	1	
0085bba0	CCombatAction_GenericResponseToDecapitation	1	49	0	1	
0085bbe0	?IsClearingMovementVector@CCreatureActionHero180RunningTurn@@UBE_NXZ	1	3	0	1	
0085bbf0	?IsClearingMovementVector@CCreatureActionHeroJump@@UBE_NXZ	1	3	0	1	
0085bc00	?IsClearingMovementVector@CCreatureActionHeroRunningStop@@UBE_NXZ	1	3	0	1	
0085bc10	?IsActionReadyForInterruption@CCreatureActionHeroRunningStop@@UBE_NXZ	1	3	0	1	
0085bc20	`vector_deleting_destructor'	1	30	0	1	
0085bc40	`vector_deleting_destructor'	1	30	0	1	
0085bc60	`vector_deleting_destructor'	1	30	0	1	
0085bc80	?Clone@CCreatureActionHeroJump@@UBEPAVCCreatureActionBase@@XZ	1	47	0	1	
0085bcb0	?Clone@CCreatureActionHero180RunningTurn@@UBEPAVCCreatureActionBase@@XZ	1	34	0	1	
0085bce0	CAbilityTrackLevelDef	1	63	0	1	
0085bd20	?Clone@CCreatureActionHeroRunningStop@@UBEPAVCCreatureActionBase@@XZ	1	47	0	1	
0085bd60	?IsOverrideableByActionOfSamePriority@CCombatAction_ControlledStrafeJump@@UBE_NXZ	1	11	0	1	
0085bd70	?Initialise@CCombatAction_ControlledStrafeJump@@UAEXXZ	1	830	0	1	
0085c0b0	?FrameUpdate@CCombatAction_ControlledStrafeJump@@UAEXXZ	1	108	0	1	
0085c120	?FinishAction@CCombatAction_ControlledStrafeJump@@UAEXXZ	1	97	0	1	
0085c190	CCombatAction_ControlledStrafeJump	1	337	0	1	
0085c2f0	?IsToFaceTarget@CCombatAction_ControlledStrafeJump@@UBE_NXZ	1	3	0	1	
0085c300	?GetIsToFaceTargetCone@CCombatAction_ControlledStrafeJump@@UBEMXZ	1	7	0	1	
0085c310	`vector_deleting_destructor'	1	30	0	1	
0085c330	?Clone@CCombatAction_ControlledStrafeJump@@UBEPAVCCreatureActionBase@@XZ	1	34	0	1	
0085c360	CCombatAction_ControlledStrafeJump	1	111	0	1	
0085c470	Update	1	857	0	1	
0085c7d0	OnInit	1	332	0	1	
0085c950	CPhysicsLeaf<NCameraModes::CPhysicsTargetModelGoTo,NCameraModes::CPhysicsForceModelGotoOutsideSimple,NCameraModes::CPhysicsCoordCartesian>	1	172	0	1	
0085ca10	FrameUpdate	1	44	0	1	
0085ca40	`scalar_deleting_destructor'	1	57	0	1	
0085ca80	LEASetExclusiveMode	1	103	0	1	
0085caf0	LEASetDisplayMode	1	132	0	1	
0085cbd0	DebugDraw	1	515	0	1	
0085cde0	Clear	1	214	0	1	
0085cec0	Clear	1	275	0	1	
0085cfe0	GetMemoryFootprint	1	35	0	1	
0085d010	GetAllThings	1	138	0	1	
0085d0a0	~CThingMap	1	213	0	1	
0085d180	InitMapwhoLevels	1	481	0	1	
0085d370	CThingMap	1	91	0	1	
0085d680	fill<CTextureManagerPoolInfo*,CTextureManagerPoolInfo>	1	58	0	1	
0085d6c0	fill<ENavigatorType*,ENavigatorType>	1	31	0	1	
0085d6e0	_Move<std::pair<unsigned___int64,NScript::CRuntimeScriptedEntityPersist::CPersistInfo>*,std::pair<unsigned___int64,class_NScript::CRuntimeScriptedEntityPersist::CPersistInfo>*>	1	86	0	1	
0085d7a0	fill<CTextureManagerPoolInfo*,CTextureManagerPoolInfo>	1	55	0	1	
0085d820	_Uninit_copy<std::_Vector_const_iterator<std::_Vector_val<unsigned_int,std::allocator<unsigned_int>_>_>,unsigned_int*,std::allocator<unsigned_int>_>	1	38	0	1	
0085d870	_Move_backward<std::pair<unsigned___int64,NScript::CRuntimeScriptedEntityPersist::CPersistInfo>*,std::pair<unsigned___int64,class_NScript::CRuntimeScriptedEntityPersist::CPersistInfo>*>	1	89	0	1	
0085daa0	FUN_0085daa0	0	79	0	1	
0085db50	_Move<NThingMap::CMapwhoLevelInfo*,NThingMap::CMapwhoLevelInfo*>	1	62	0	1	
0085dbd0	_Uninit_copy<std::_Vector_const_iterator<std::_Vector_val<unsigned_int,std::allocator<unsigned_int>_>_>,unsigned_int*,std::allocator<unsigned_int>_>	1	38	0	1	
0085dc30	_Fill_n<unsigned_long*,unsigned_int,unsigned_long>	1	31	0	1	
0085dca0	FUN_0085dca0	0	69	0	1	
0085de40	FUN_0085de40	0	112	0	1	
0085ded0	FUN_0085ded0	0	179	0	1	
0085dfd0	FUN_0085dfd0	0	222	0	1	
0085e140	FUN_0085e140	0	180	0	1	
0085e200	FUN_0085e200	0	232	0	1	
0085e2f0	FUN_0085e2f0	0	227	0	1	
0085e3e0	_Uninit_copy<CFeatDef*,CFeatDef*,std::allocator<CFeatDef>_>	1	46	0	1	
0085e410	fill<CArray<unsigned_short>*,CArray<unsigned_short>_>	1	37	0	1	
0085e440	_Fill_n<unsigned_long*,unsigned_int,unsigned_long>	1	42	0	1	
0085e470	_Copy_impl<std::pair<CCharString,CCharString>*,std::pair<class_CCharString,class_CCharString>*>	1	66	0	1	
0085e4c0	_Copy_backward<CStaticMapGenerationVisibiilityInfo::CSeaBodyDesc*,CStaticMapGenerationVisibiilityInfo::CSeaBodyDesc*>	1	66	0	1	
0085e510	`scalar_deleting_destructor'	1	40	0	1	
0085e570	FUN_0085e570	0	323	0	1	
0085e6c0	FUN_0085e6c0	0	272	0	1	
0085e870	resize	1	88	0	1	
0085e8d0	resize	1	76	0	1	
0085e9c0	FUN_0085e9c0	0	57	0	1	
0085ea40	FUN_0085ea40	0	84	0	1	
0085eaa0	FUN_0085eaa0	0	263	0	1	
0085ebb0	FUN_0085ebb0	0	308	0	1	
0085ecf0	`vector_deleting_destructor'	1	30	0	1	
0085ed20	resize	1	98	0	1	
0085ed90	_Umove<EWeaponClass*>	1	36	0	1	
0085edf0	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	1	22	0	1	
0085ee10	IsActive	1	41	0	1	
0085ee40	operator()	1	3	0	1	
0085ee50	FUN_0085ee50	0	53	0	1	
0085ee90	IsPlayHitResponse	1	32	0	1	
0085eeb0	IsRolling	1	77	0	1	
0085ef00	IsToDeflectAllHits	1	104	0	1	
0085ef70	IsCarryingTooHeavyWeapon	1	151	0	1	
0085f010	IsKnockedDown	1	92	0	1	
0085f070	IsStabbableByHero	1	78	0	1	
0085f0c0	IsIncapacitated	1	89	0	1	
0085f120	IsUnderground	1	94	0	1	
0085f180	IsAbleToUseConversationAnimations	1	122	0	1	
0085f200	IsLookTurningOverridenByParent	1	175	0	1	
0085f2b0	IsLyingDown	1	87	0	1	
0085f310	IsKnockedDown	1	92	0	1	
0085f370	IsFaceHitterOnHit	1	100	0	1	
0085f3e0	IsAbleToMove	1	136	0	1	
0085f470	IsAvailableForHeroSprint	1	236	0	1	
0085f560	IsAvailableForHeroRun	1	154	0	1	
0085f600	RemoveMovementBlockingModes	1	148	0	1	
0085f6f0	GetUpFromSleeping	1	308	0	1	
0085f830	GetOldTargetFlagsAndReplaceWith	1	73	0	1	
0085f880	RevertOldTargetFlags	1	78	0	1	
0085f8d0	IsValidRangedWeaponTargetForShooter	1	303	0	1	
0085fa00	IsToEvadeAllHits	1	154	0	1	
0085faa0	IsLightningable	1	131	0	1	
0085fb30	IsAbleToBeAttacked	1	135	0	1	
0085fbc0	IsAbleToBeEngagedInCombat	1	142	0	1	
0085fc50	IsAbleToBlock	1	116	0	1	
0085fcd0	IsAbleToUseTurningAnimations	1	151	0	1	
0085fd70	IsPhysicsPushableByHero	1	227	0	1	
0085fe60	IsPhysicsPushableBySelfAvoidance	1	167	0	1	
0085ff10	GetUpFromSitting	1	332	0	1	
00860060	CCreatureAction_GetOutOfBed	1	107	0	1	
008600d0	?GetAnimExtraFlags@CCreatureAction_GetOutOfBed@@UBEKXZ	1	6	0	1	
008600e0	?IsUsingAnimationMovement@CCreatureAction_GetOutOfBed@@UBE_NXZ	1	3	0	1	
008600f0	?GetAnimDelayTime@CCreatureAction_GetOutOfBed@@UBEJXZ	1	3	0	1	
00860100	`scalar_deleting_destructor'	1	43	0	1	
00860130	RemoveModeWithAction	1	32	0	1	
00860150	CCreatureAction_GetUpFromSitting	1	82	0	1	
008601b0	?IsPreventingNormalMovement@CCreatureAction_GetUpFromSitting@@UBE_NXZ	1	3	0	1	
008601c0	?IsPreventingLookTurning@CCreatureAction_GetUpFromSitting@@UBE_NXZ	1	3	0	1	
008601d0	?IsMovementUsingPhysics@CCreatureAction_GetUpFromSitting@@UBE_NXZ	1	3	0	1	
008601f0	`vector_deleting_destructor'	1	30	0	1	
00860210	?Clone@CCreatureAction_GetOutOfBed@@UBEPAVCCreatureActionBase@@XZ	1	34	0	1	
00860240	CCreatureAction_PickUpJug	1	67	0	1	
00860290	?Clone@CCreatureAction_GetUpFromSitting@@UBEPAVCCreatureActionBase@@XZ	1	71	0	1	
008602f0	?GetTaskType@CVillageTaskSecuritySweep@@UBE?AW4EVillageTaskType@@XZ	1	6	0	1	
00860300	?IsValid@CVillageTaskSecuritySweep@@UBE_NXZ	1	11	0	1	
00860310	?IsThingInvolvedWithTask@CVillageTaskTorch@@UBE_NABVCThing@@@Z	1	49	0	1	
