def	addr	offset	size	helper
CSpecialAbilitiesDrainLifeDef	004724c2	0x6c	0	None
CGlobalDef	00472506	0x3c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x40	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x44	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x48	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x4c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x50	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x54	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x58	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x5c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x60	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x64	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x68	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x6c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x70	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x74	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x78	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x7c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x80	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x84	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x88	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x8c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x90	4	FUN_00431143
CGlobalDef	00472506	0x94	4	FUN_00431143
CGlobalDef	00472506	0x98	4	FUN_00431143
CGlobalDef	00472506	0x9c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xa0	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xa4	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xa8	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xac	4	FUN_00431143
CGlobalDef	00472506	0xb0	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xb4	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xb8	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xbc	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xc0	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xc4	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xc8	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xcc	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xd0	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xd4	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xd8	14	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xe6	14	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0xf4	24	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x10c	12	None
CGlobalDef	00472506	0x118	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x11c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x120	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x124	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x128	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x12c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x130	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x134	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x138	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x13c	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x140	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x144	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x148	4	CEngineLightingManager::UpdateShadowScene
CGlobalDef	00472506	0x14c	0	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x3c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x40	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x44	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x48	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x4c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x50	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x54	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x58	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x5c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x60	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x64	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x68	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x6c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x70	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x74	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x78	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x7c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x80	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x84	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x88	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x8c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x90	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x94	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x98	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0x9c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xa0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xa4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xa8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xac	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xb0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xb4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xb8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xbc	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentThemeDef	004732e0	0xc0	0	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x25	15	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x34	32	FUN_0047367a
CAppearanceDef	00473504	0x54	1	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x55	1	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x56	2	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x58	4	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x5c	14	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x6a	2	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x6c	4	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x70	4	CEngineLightingManager::UpdateShadowScene
CAppearanceDef	00473504	0x74	0	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x40	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x44	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x48	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x50	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x54	12	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x60	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x68	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x6c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x70	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x74	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x7c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x80	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x88	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x8c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x90	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x94	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x9c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xa8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xb0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xb8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xbc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xc0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xc4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xc8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xcc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xd0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xd4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xdc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xe0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xe4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xec	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xf0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0xf8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x100	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x104	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x10c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x110	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x114	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x11c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x124	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x128	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x12c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x130	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x134	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x138	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x140	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x144	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x148	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x14c	16	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x15c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x164	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x168	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x16c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x170	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x174	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x17c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x180	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x188	40	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1b0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1b4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1b8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1bc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1c0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1c8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1d0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1d4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1d8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1dc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1e0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1e4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1ec	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1f0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1f4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1f8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x1fc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x200	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x208	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x210	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x214	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x21c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x220	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x224	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x22c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x230	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x238	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x23c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x240	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x244	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x248	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x24c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x250	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x254	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x25c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x264	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x26c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x270	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x278	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x280	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x288	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x28c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x290	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x294	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x298	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x29c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2a0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2a4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2a8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2ac	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2b0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2b4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2b8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2bc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2c0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2c4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2c8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2cc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2d0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2d8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2e0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2e4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2ec	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2f0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2f4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x2fc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x300	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x304	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x30c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x310	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x318	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x320	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x328	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x32c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x330	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x334	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x338	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x33c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x340	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x344	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x34c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x354	20	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x368	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x370	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x374	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x37c	20	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x390	28	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3ac	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3b0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3b4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3b8	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3c0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3c8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3cc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3d0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3d4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3dc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3e0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3e4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3ec	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3f0	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3f8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x3fc	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x404	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x408	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x40c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x410	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x418	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x420	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x424	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x428	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x42c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x430	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x434	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x43c	44	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x468	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x46c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x470	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x474	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x478	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x47c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x480	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x484	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x488	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x48c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x490	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x494	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x498	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x49c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4a0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4a4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4ac	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4b4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4bc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4c0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4c4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4c8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4cc	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4d4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4dc	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4e0	4	FUN_00431143
CPlayerGuiDef	004736c4	0x4e4	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4e8	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4ec	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4f0	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4f4	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x4fc	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x504	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x50c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x514	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x51c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x520	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x524	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x528	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x530	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x534	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x538	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x53c	40	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x564	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x56c	8	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x574	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x578	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x57c	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x580	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x584	4	CEngineLightingManager::UpdateShadowScene
CPlayerGuiDef	004736c4	0x588	4	CEngineLightingManager::UpdateShadowScene
